Note: This data does not necessarily correspond to the one uploaded in BBVA Research web,,
,,
item_id,timestamp,target
Consumo_BD,28/04/2018,"1687,72"
Consumo_BD,29/04/2018,"1150,82"
Consumo_BD,30/04/2018,"1981,1"
Consumo_BD,1/05/2018,"1148,8"
Consumo_BD,2/05/2018,"1807,74"
Consumo_BD,3/05/2018,"1788,22"
Consumo_BD,4/05/2018,"1870,16"
Consumo_BD,5/05/2018,"1647,94"
Consumo_BD,6/05/2018,"1150,86"
Consumo_BD,7/05/2018,"1668,43"
Consumo_BD,8/05/2018,"1587,44"
Consumo_BD,9/05/2018,"1566,46"
Consumo_BD,10/05/2018,"1656,87"
Consumo_BD,11/05/2018,"1714,52"
Consumo_BD,12/05/2018,"1523,83"
Consumo_BD,13/05/2018,"1071,23"
Consumo_BD,14/05/2018,"1548,63"
Consumo_BD,15/05/2018,"1492,94"
Consumo_BD,16/05/2018,"1509,33"
Consumo_BD,17/05/2018,"1489,4"
Consumo_BD,18/05/2018,"1630,98"
Consumo_BD,19/05/2018,"1473,81"
Consumo_BD,20/05/2018,"1054,44"
Consumo_BD,21/05/2018,"1473,92"
Consumo_BD,22/05/2018,"1468,5"
Consumo_BD,23/05/2018,"1455,12"
Consumo_BD,24/05/2018,"1491,68"
Consumo_BD,25/05/2018,"1813,18"
Consumo_BD,26/05/2018,"1510,89"
Consumo_BD,27/05/2018,"1057,25"
Consumo_BD,28/05/2018,"1603,53"
Consumo_BD,29/05/2018,"1637,65"
Consumo_BD,30/05/2018,"1685,14"
Consumo_BD,31/05/2018,"1731,43"
Consumo_BD,1/06/2018,"1932,38"
Consumo_BD,2/06/2018,"1633,25"
Consumo_BD,3/06/2018,"1138,33"
Consumo_BD,4/06/2018,"1777,89"
Consumo_BD,5/06/2018,"1735,21"
Consumo_BD,6/06/2018,"1657,59"
Consumo_BD,7/06/2018,"1650,84"
Consumo_BD,8/06/2018,"1735,45"
Consumo_BD,9/06/2018,"1571,65"
Consumo_BD,10/06/2018,"1137,59"
Consumo_BD,11/06/2018,"1648,59"
Consumo_BD,12/06/2018,"1582,61"
Consumo_BD,13/06/2018,"1562,36"
Consumo_BD,14/06/2018,"1599,97"
